1|Halo Kamu|Aku Punya Sesuatu Nih|Scroll ke bawah ya|Kamu SYG Engga Sama Aku? 🤭❤️|SYG|GA|Wewww|Seberapa syg nih?|Uhuuuyy|Makasi udh sayang sama aku |Skrg kamu kngn g?|Y|G|Hemmm|I LV U|Mencintaimu ibarat<br>Goreng ndog<br>Diceplok dadar|Jgn lupa balas ke WA ya!|.
1687874777656|Hai Dhira|Aku ada sesuatu ni||Semangat ya jalani hari harinya, aku cmn mau pesen jgn sampe cita cita kamu terhambat oleh cwo yg ga jelas,  kmu juga harus belajar menyayangi orang baru dan mulai buka hati lagi! |Mau|Ngga|Yeayyy! |Seberapa kamu udah mulai buka hati? ||Semoga kamu dapat yang lebih baik dan tulus Terima kamu apa adanya begitupun sebaliknya|Kamu harus berubah liat masa depan bukan masa lalu! |Iyaaa|Gimana nanti|Hm semangat ya! Kalo ada apa apa ada aku kok disini buat kamu! |Selamat malam 😇|Terakhir deh, <br>Bila kamu terbangun dari mimpi anggaplah aku matahari yg selalu menyinari pertama kali di pagi hari 😇😇||.
1687875467156|HAII KAMUU!!!|IYAAA KAMUU ❤|Coba deh scroll kebawah 😋|Kamu sayang ga sama aku?|BANGET!!|SANGAT!!|Aku SUPER SAYANG KAMU!!|Semoga aku buat kamu nyaman dan ga bosen sama aku|Kiss i donk di call|hehhehee|Menurut kamu aku orang nya gimana? |Bikin nyaman |Bikin sange|Moment Favoritemu sama aku|Apa aja?|Ceritain detailnya donk|Jangan lupa kiss i terus2an yaa|.
1687875650750||||||||||||||||||.
1687875979127|Hay kamuu|Aku ada sesuatu nih|Scroll kebawah|Kamu sayang ga sih sama aku? |||Sama aku juga sayang sama kamu|||||||||||.
1687592435734||||Ayuk blagi mela|Mela|Ido e|Yey gas blago|Seberapa benci nih?||Makasih la benci, sekarang aku ndk|Ninju kaba|Mela||Ok|Ok|Da|P|.
1687876160880|Hay nisa|||Kamu mau ga jadi pacar aku|Mau||Yeayy! Makasih udh suka Ama aku|Seberapa suka nih?😄♥️||Makasi udh suka Ama nadian|Sekarang mau ga jadi pacar nadian|Terima|Tolak|HM... aku juga suka banget sama kmu||||.
1687876460371||||||||||||||kkhk||||.
1687875809524|hai bub✨|atu mau nomong nih|scroll tebawa ya!|bubub cayang atu ndak?☹️|sayang|tidak|yeyy atu juga cayang bgt cama bubub🥰|seberapa persen nih bub?|yeayy!✨|timakaci uda cayang cama atu bub😘|cekalang kamu kangen cama atu ndak?|kangen |ngga|emm.. atu juga kangen bgt cama bubub☹️|i love you bub💕😘|telakil deh bub 🤭♥️ `mencintaimu serupa air laut, pasang surut akan selalu ada, namun air laut, tidak pernah berubah rasa seperti tintaku padamu hehe<3|timakaci bub dah liat hehe mwah, tapi kita tidak berkemusuhan ko🥰|.
1687876705132||||||||||||||||||.
1687876761580||||||||||||||||||.
1687784656233||||Kamu udah selawat belum? |Sudah|Belum|Kalo belum mari selawat.. |اللهم صل علي سييدنا محمد وعلي سيدنا محمد|Alhamdulillah❤️|Kalian udah solawat| Jangan lupa untuk solawat pada setiap hari yaa❤️| | | Byeee❤️😙| | | |.
1687877486368|heyy ayang |aku ada sesuatu nih|Scroll ke bawah ya|kamu sayang aku enggak? ||||||||||||||.
1687881125950||||||||||||||||||.
1687877493893|Hayu kamu|Aku sukaa kamu|Scrol lagi|Aku ingin waktu aja buat aku|Waktu |Engga|Aku tau kamu sibuk dan aku tidak peka |Tapi aku hanya butuh waktu dari kamu kok ga lebih 😁|Makasih ya Udah mampir|Makasih juga udah ngasih waktunya|Kamu sayang aku kan?? |Sayang|Engga|Aku juga sayang sm km|I love u 💥|||.
1687877734665|Hayu kamu|Aku sukaa kamu|Scrol lagi|Aku ingin waktu aja buat aku|Waktu |Engga|Aku tau kamu sibuk dan aku tidak peka |Tapi aku hanya butuh waktu dari kamu kok ga lebih 😁|Makasih ya Udah mampir|Makasih juga udah ngasih waktunya|Kamu sayang aku kan?? |Sayang|Engga|Aku juga sayang sm km|I love u 💥|||.
1687878586747||||||||||||||||||.
1687879187035|||||||||||||||||Hgg|.
1687878698246|Hay ayang |||Ayy kamu sayang nggak sama aku? 🤭❤️||||||||||||||.
1687878734459||||Aku ingin memilikimu tapi takut kamu ngga mau|mau|Mau banget 😍|Aku mau kamu jadi my girlfriend, gimana?||Jujur Aku suka ||Sekarang kamu jawab jujur,mau apa ngga|Mau|Ngga |Aku Jatuh cinta kepadamu ||❤️||.
1687879251357|Hay pacal aku! ||||HARUS SAYANG 😡||yeayy!! aku juga sayang banget sama pacal aku|||Makasih udah sayang sama bayii❤ |sekarang kamu kangen engga sama bayii!!|harus kangen 😡❤||Hm.. aku juga kangen banget sama pacal aku|I LOVE U ❤😘|Terakhir deh❤️<br>malam kamis, malam Jum'at<br>Kamu manis, gaada obat 😙😙❤❤❤||.
1687879254542|||||||||||||||||Ak tunggu di wa sayangg😚😚|.
1687879493909|Hay Napisah|||||||||||||||||.
1687879641535|Hay kamu!|||||||||||||||||.
1687879252183|hayyy bubu ku tersayang, selamat pagiii✨😋|ido ada pertanyaan nihhh hihi tolong dijawab yah😊💗|udahhh siappp? klo siap scroll kebawah yah😉💗|apakah bubu udah yakin, seyakin yakin nya sama ido| ya sangat yakin|tidakkk terlalu yakinn|klo udahhh yakinnn ido berterima kasih sebanyak banyak nya krna udah di beri keyakinan, walaupun dulu ido pernah kecewain bubu hehe, lopyou buat bubu ku tersayang💗😋|btw seberapa yakin nih hehe<3|waduhhh mksihhh banyakkk cntikkk ku muahhhhh💗💗💗|mksih ya udahhh di beri keyakinan giniii, semoga kita tidak berantem lagi yaa, kita jaga hubungan ini dengan sebaik-baik nya okeyy?🤗💗|sekaranggg bubuuu mau ga seriussss, dengan serius - riusnya sama ido?|Mauu|Engga|really??? idooo juga bakal seriusss mencintaiii bubu dan membuat bubu merasa 1 1 nya orng yg pling bhgia di dunia ini, semoga semua rintangan ini bisa kita laluin ya😉💗|i love youuu bubuuu💗💗💗💗💗|terakhir deh ido ada pantunnn nih,<br>jalan - jalan ke gedung mpr<br>sambil melihat acara konser<br>walaupun hubungan ldr<br>jangan sampai cinta kita tergeserrr🙈💗<br><br>1 lagi dehh hihi<br><br>bapak tani menanam jati<br>datang ibu membawa roti<br>cinta ido ini seindah melati<br>karna muncul dari dasar hatiii🙈💗💗💗<br><br>Awwww kiw kiw😋💗|balesss tanggapan bubu di wa yahhh dahhh muah muah muah💗|.
1687880443885||||||||||||||||Kerja bagus ||.
1687880494987||||kamu kangen gak jalan sama aku|||yeayy.. aku juga kangen sama ayang|seberapa kangen sih jalan sama aku||Makasih udah sayang sama ayangmu||||Hmm... Aku juga kangen sama ayang ||Terakhir deh💜💜<br>Ayang, Jaga kesehatan terus, jangan sedih, jangan suka marah maafin aku yah kalau aku suka buat kamu marah, aku sayang ayang🥰||.
1687880691651||||||||||||||||Terakhir deh❤️<br>malam kamis, malam Jum'at<br>Kamu manis, nggak ada obat<br>Ma puluhhhhhh😝😝||.
1687881054899||||||||||||||||||.
1687881226807||||||||||||||||||.
1687881278671||||||||||||||||||.
1687880935009|hay cantik..!!!|||kamu kangen gak jalan sama aku..?🤭🤭|kangen||alhamdulillah.!sama aku juga kangen jalan sama kamu😌😌|seberapa kangen sih jalan sama aku||makasih yah udah kangen jalan sama aku...kapan kalau udah ada waktu jalan bareng yak meskipun kita gak kayak dulu lagi..😁😁😁|||||makasih yah udah pernah menjadi singgah di hatiku|memintamu untuk pergi atau memintamu untuk tetap di sisiku bukanlah hal yang terbaik...biarlah alloh yang menunjukan jalan nya dengan cara yang indah..❤️❤️<br> ||.
1687881694333|Hay kamu!|Aku ada sesuatu nich 🤭|Scroll ke bawah ya|Kamu mau ngga serius sama aku? 🤭❤️|Iya|Tidak|Yeayy! Aku juga serius sama kamu😁|Seberapa serius nich? 🤭❤️||Makasih ya mau serius sama aku hehe||||||||.
1687881940368|||||||||||||||||Lop you cipi🥰|.
1687882123874|Hay ayang!|||||||||||||||||.
1687882146719||||||||||||||||||.
1687882177487||||||||||||||||||.
1687882600405|Hay bocilku!|||||||||||||||Terakhirniii ayangkuu🥰 boleh gak akuu minta papnya buat koleksi di galerii🥺🥺🥺|Jangan lupa langsung kirim ke wa ku ya.jangan di bikin sekali lihat biar ak bisa nyimpann🙏🥺|.
1687881618812|Haii Kamuu |Aku ada sesuatu nih 🤭|Scroll ke bawah yaa|Kamu sayang sama aku gak?|Sayang |Engga|Yeayyy! Aku juga sayang sama kamu 😚|Seberapa persen nih? |Yeaayy ! ✨|Makasih udah sayang sama aku 🥺|Sekarang kamu kangen aku gak? |Kangen |Engga|Hmm. Aku juga kangen sama kamu 🥺|I Love You ❤️|Terakhir deh. Mencintaimu serupa air laut, pasang surut akan selalu ada namun air laut tidak pernah berubah rasa <3 ehehehe |Jangan lupa balas lewat WhatsApp yaa !  |.
1687883469869||||||||||||||||||.
1687884105910|Assalamualaikum |Ap kabar |Lihat di bawahnya |Mau jadi ayng aku ngak 🤔😁|Mau|Ngak|Makasih||Yeayy🥰|Makasih udh mau jdi ayng aku |Skrng udh syng blm sama aku|Udh|Blm||I love you |||.
1687884579842|Heh kunyuk!! |Ek ngomong kedengg baee|Scroll ka handapp yaa|Sia bogoh ka aing heh|Heeh|Hentee|Ciee bogoh ka aingg|Sabaraha persen Elsa sayang ka diki|Yeayyy|Nuhun ges sayang ka diki|Sia te kangen ka aing nyuk!! |Kangen|Tee|Hmm... Harua si aing ge kangen hehehe chuack|I love youu Sagedung... To kituh|Terakhir dehh🤗 aing bisana bgoh ka sia sii heheheh. Sia melet aing heh. Heh Sa btw sia te bga lalaki jng aing daek tee?? |Bales daek kitu wkwkwkw|.
1687884165328|hi kamu!!😜|Ciee yang hari ini ultah🤭|Yaumul Milad Aulia cantik,Barakallah Fii Umrik☺️|Maaf ya gabisa pande bikin Vidio spesial buat kmu,Cuma mau blg hari ini hari spesial karna tgl dimana kmu lahir|Mau|Ngga|Ketik|Vid|Ga|Iya ditungguin,|Nanti ya kalau aku udh on lagi wkwk|||Aku cuma bilang|Dikuatin lagi sabarnya,jgn lupa tersenyum ya?|karena kamu berhasil ngelewatin another year! keren deh udah bisa bertahan sama berjuang sejauh ini. I'm so proud of uuuuu<3<br>aku tau kedepannya bakal lebih banyak tantangan hidup yang bakal dateng ke arah kamu. tapi hang on! suatu hari pasti kamu bisa liat senyuman and the best version of yourself di kaca. kamu layak bahagia. jadi jangan lupa apresiasi diri kamu setiap hari, kasih diri kamu asupan kata positif, kata baik, kata penyemangat.<br><br>karena kamu hebat! kamu kuat, kamu keren, you're u and I love you. happy birthday, once again, manusia istimewa.<br>|Apapun yang terjadi hari ini,esok dan seterusnya, tetap semangatttttt!☺️❤️Aku menyayangimu|.
1687702836792|Hay cantik kuu❤|||Kamu ngerasa ngak klok kmu itu cantik🤭|Cantik||Emang kamu itu cantik sekallllliiii |Aku beruntung punya wanita kayak kamu||Makasih ya udah mau nemenin aku dan makasih udahterima aku||||||||.
1687884767162||||Kamu mau gak jadi pacar saya ?|Mau||Yeayy! Aku juga suka kamu|Seberapa sayang suka nih !😊😘||Makasih kamu sudah jadi pacar saya|Sekarang kamu kangen engga sama saya|||Hm.. aku juga kangen banget sama kamu|I LOVE YOU 💖||Jangan lupa bales pesan whaatsap aku ya|.
1687678215185||aku ada sesuatu nii||Kamu sayang ga sama aku|||Yeyyy!! Aku juga sayang kamu|Seberapa sayangnya ni|Yeyy|Makasi udah sayang sama aku|Sekarang kamu kangen ga sama aku|||hm aku juga sama|I love you boyfriend |Terakhir deh<br>HAPPY BIRTHDAY!!<br>Semoga panjang umur,makin pinter kedepannya,maaf kalo aku banyak kurangnya, selalu bikin kamu kecewa, jangan pergi yaa<br>Aku sayang sama kamu panpan<br>kamu berharga di kehidupan aku<br>meski kamu sibuk sama dunia kamu sendiri tapi dunia aku cuman kamu.<br>happy birthday panpan 🎉🌷|Jangan lupa bales chat aku yya|.
1688189854351||aku ada sesuatu nii||Kamu sayang ga sama aku|||Yeyyy!! Aku juga sayang kamu|Seberapa sayangnya ni|Yeyy|Makasi udah sayang sama aku|Sekarang kamu kangen ga sama aku|||hm aku juga sama|I love you boyfriend |Terakhir deh<br>HAPPY BIRTHDAY!!<br>Semoga panjang umur,makin pinter kedepannya,maaf kalo aku banyak kurangnya, selalu bikin kamu kecewa, jangan pergi yaa<br>Aku sayang sama kamu panpan<br>kamu berharga di kehidupan aku<br>meski kamu sibuk sama dunia kamu sendiri tapi dunia aku cuman kamu.<br>happy birthday panpan 🎉🌷|Jangan lupa bales chat aku yya|.
1687885728576|HIMSI UAJY|HBD KAKKKKK||||||||||||||||.
1688189854352||aku ada sesuatu nii||Kok kamu mau sih BESTiean sama aku|ya karena Sayang|  Gw cuma Manfaat in|Yeayy! aku juga Sayang kamu|Seberapa sayangnya ni|Yeyy|Makasih kamu sudah jadi bestie saya|Sekarang kamu kangen ga sama aku|||hm aku juga sama|I love you bestie|Terakhir deh ,, Makasih dah jadi bestie saya🍡,,Walau masih ada kekurangan ataupun Kesalahan Maafin ya aku gak bisa bahagiakan Kamu:(🍡😭|Jangan lupa bales chat aku yya|.
1687885818193||||||||||||||||||.
1687886094002|Haii bububb nya radhit|||||||||||||||||.
1688189854353||aku ada sesuatu nii||Kok kamu mau sih deket sama aku|ya karena Sayang banget|Pengen aja|Yeayy! aku juga Sayang kamu|Seberapa sayangnya ni|Yeyy|Makasih kamu sudah bikin aku happy|Sekarang kamu kangen ga sama aku|||hm aku juga sama|I love you tut|Terakhir deh ,, Makasih ya tut udah ngasi warna baru di hatiku,, semoga kita tetep bareng² ya.. Maaf kalau aku banyak mau nya, maaf klo aku suka marah ga jelas.. Pokoknya aku sayang kamuu🥰|I love you tut ❤|.
1688189854354||aku ada sesuatu nii||Kok kamu mau sih deket sama aku|ya karena Sayang banget|Pengen aja|Yeayy! aku juga Sayang kamu|Seberapa sayangnya ni|Yeyy|Makasih kamu sudah bikin aku happy|Sekarang kamu kangen ga sama aku|||hm aku juga sama|I love you tut|Terakhir deh ,, Makasih ya tut udah ngasi warna baru di hatiku,, semoga kita tetep bareng² ya.. Maaf kalau aku banyak mau nya, maaf klo aku suka marah ga jelas.. Pokoknya aku sayang kamuu🥰|I love you tut ❤|.
1687886208640|Hallo yang|Aku punya sesuatu nih hehehe|||||||Alhamdulillah 😇| makasih ya udh sayang sama aku|Janji ya akan terus kasih kabar ke aku |Iyaaa||Makasih sayang udh jawab pertanyaan Random dari aku hehehe|I love you 💗😁|||.
1687886404358|Hallo ndah cynk ✨|Acu mau ngmng nih 🤭|Scroll yaa 😖|Ndaaa cayank muel gaa? |Iyaa|Engga|Ayy!! muel juga cayank ndaa 🥰😍😘|Berapa persen nich 😖|Kyaaahhh!! |Makasih Udh cayank juga sama muel|Nda kangen muel gaak ? 🤭🥰|Kangen|Engga|Kyaa... Muel juga kangen sama ndaa ketemu nnti ya 😄🥰|I love you nddaaa 🥰🥰😘|Laris Manis tanjung kipul<br>Hati senang uang pun kumpul<br>Kamu manis I love you full<br>Biar beban hidup mu aku yang pikul 🥰😘😍 |Jangan lupa bales WA jgn di liat doang 🥰|.
1687886565300|halo ayang gemooyy 🥰|uluh uluuh, gemoy nya atuu udah bangun ya ||ayang gemoy sayang ga sama atuuu 👉👈|||yeayy... atuu juga sayaaang banget ama ayang gemoyy||||oh iya, ayang gemoy kangen ga cama atuuu 👉👈|||uluh uluuuh tayaaang banget ma ayang 🥰|love you ayang nya akuuuu😍|ayaang, happy mensive ke 5 ya ayaangg🥰, ga kerasa ya udh 5 bulan aja, semoga di bulan ke enam ini hubungan kita jadi lebih baik lagi ya ayaangg, maaf ya belum bisa jadi yg terbaik dan belum bisa jadi kebangga an ayang, tapi aku usaha ini kedepan nya supaya lebih baik ya, oh iya, jangan pernah ada kata bosen ya, klo ada apa apa bilang, aku siap dengerin kok 🤗, intinya sayaaanggg banget ama ayang 😍😘  selamat menua aku, selamat menya ayaang, daaaann selamat menua hubungan kita, saayaaaang banget ma ayaang 😍❤️||.
1687887178850||||||||||||||||||.
1687887370861||||||||||||||||||.
1687887252069||||Tetap sama aku yah 😌|Iya||Supaya aku bisa tetap jagain kamu|Bisa bikin kamu ketawa dengan hal sederhana😅||Makasih sudah bisa jadi penyemangat ku||||Aku sayang banget sama kamu😌💞||||.
1687887079707|Assalamu'alaikum|Tuwagapat|Pokonya kebawah!!|Klo tb kita sekamar, mau gak?|Mau lah-!|Gak!|Makazieh|Seberapa pengennya tuh?|Hm|Iyain aj dlu sp tau beneran|Jangan sampe gada kabar ya|Iya harus!|Terserah|Bingung mo ketik apa|Thank you|Terakhir..<br>Makasih kmu udh baik, <br>makasih bgt udh sabar hadepin orang kek aku gini.<br>Makasih udh jd penyembuh segala luka, mksh udh mau dengerin cerita yg sbnrnya g penting jg buat kmu<br><br>|Intinya makasih udh hadir, bye|.
1687888052884||||||||||||||||||.
1687888283250|Hay ayang ku|||Ayang sayang gak sama aku 🥹|||Yeaayy aku juga sayang banget sama ayang||||Sekarang ayang kagen gak sama aku?|||Hm aku juga kagen sama ayang||||.
1687887730116|Hay ayang ku|||Ayang sayang gak sama aku 🥹||||||||||||||.
1687888906834||||||||||||||||||.
1687888877650|Hallo yang|Aku punya pertanyaan nihh jawab ye hehehe|Scroll kebawah ye :D|Kamu sayang ga sama aku? 😁💓|Sayangg||Yess, aku juga sayang banget sama kamu ||Alhamdulillah 😇||Aku blh ga buat nama panggilan spesial kamu? Hehehe|Boleee ay||Udh itu aja makasi udh jawab pertanya random aku ya hahahaha|I love you💓😇|Terakhir aku mau ngasih kamu gobalan😇💗 : ..... <br>aku ga pernah bosan untuk melihat bunga cantik yang bermekaran<br>karena setiap kali aku melihat bungan tersebut<br>aku akan terus kepikiran sama kamu<br>karena sama-sama cantik 😄hahaha<br><br>Hehe btw maap ya backsound nya ga bisa di ubah lagunya |Jangan lupa balas pesan wa aku ya hehehe|.
1687890908136||||Besok ada yang ulang tahunn nih|Iya |Bener|Jadi jangan lupa |Sama Kawa kawanya||Makasih kalo udah |Kesel nggak punya saudara kayak aku|Nggak|Kesel|Aku juga walaupun kadang kayak orang gila tapi seru|Semoga panjang umur|Terakhir jangan lupa sama Kawa Kawa nya||.
1687893641548||||Besok ada yang ulang tahunn nih|Iya |Bener|Jadi jangan lupa |Sama Kawa kawanya||Makasih kalo udah |Kesel nggak punya saudara kayak aku|Nggak|Kesel|Aku juga walaupun kadang kayak orang gila tapi seru|Semoga panjang umur|Terakhir jangan lupa sama Kawa Kawa nya||.
1687893558017|||||Sayang|||100%||Iya ayg sama sama||Kangen||||||.
1687895082703|Hallo Alyaa🥰|||||||||||||||||.
1687852417455|Sayang|Aku ada sesuatu ni🤗|Rindu itu berat maka aku selalu memikirkan mu|Kmu kangen g sama aku|Ya|Ndk|Mksi cntik|Seberapa kngen ni|Mksi||Sekarang kangen g sama aku|Kangen|Engga|Aku kangen bget sama kmu|Love you|Apa bedanya kmu sama bunga mawar kalo bunga mawar kan mekar nya di pagi hari kalo mekar nya di hati aku😘🥰|Ummac😘|.
1687896177440||||||||||||||||||.
1687896158078|Selamat pagi Reny Afiliani sayang |||||||||||||||||.
1687896400143|syalom adek|Abang punya sesuatu nih 🤭|Scroll hutoru da adek...|Holong do roham tu abang?|Holong|Daong|mauliate adek|Boasa holong roham tu abang?||||||||||.
1687897103798|Alooo bebb|Ehehehe gaa ngasih long text dulu tapi mau ngasih inii|Pencet tombol dibawahh yaa bebb😋😋|Sayaangg gaa samaa akuu? ❤❤|Sayaaangggg|g|Akuuu jugaaa sayaangg bangett samaa kamuu||Kiww kiwww😍😍❤||Bebebb kangenn gaa samaa akuuu? |kangennn|g|Akuu jugaaa kangenn bangettt samaa bebebbb|Loveeee youuu sayangkuuu 😘😘😘|Akuuu sayaangg bangettt samaa bebebb, banggaaa bangettt bisaa jadii pacarr bebebb, kamuuu tuuu cantikkk, baikk, perhatian, tidak sombong, sabar, suka menolong, taat kepada orang tua, solehahh, dann lainn lainn, pokokknyaaa kamuu thee bestt lahhh😘😘❤❤|Jangann lupaa dibales yaa lebb selebb 🥰🥰🥰|.
1687896907206||||||||||||||||||.
1687897920012|Hay Tayang🖤|Aku Mau Nanya Bentar?|Scroll ke bawah ta|Kamu Tayang ga sama aku?🤭🖤|Tayang |Nda|Maaci Tayang Atu Tuga Tayang Cama tamu|Tebelapa Tayang cama atu|Yeeey|Maaci tudah tayang tama atu🖤🥰|Tamu tangen ga?|Kangen|Ndaa|Hm Atu Tuga Tangen |I love you Ratuku🖤🥰👑|||.
1687899750331||||||||||||||||||.
1687900338628|Hayy kamuu!! |Sibuk Ga? |Kalau Ga sibuk scroll kebawah ya!! 😜|Masih Gamon sama aku engga? 😜🤣|Masih💕|Engga😤|Ciee Masih Gamon 🤭|Seberapa Gamon nih🤭🤭|Ciee Gamon😂|Makasih lohh udh di Gamon in🤭😂|Sekarang kamu mau balikan sama aku ga? 😅|Mau 🥺|Najis🗿|Aku juga Mau🥺|Nah.. Fiks kita balikan🤭❤❤|Semoga kedepanya makin baik yhh<br>Love youuu❤❤😍|Doo|.
1687902016711|Heyy kamu..|ada sesutu nih...|Scroll ke bawah ya?|Kamu sayang ndak sama aku dan anak aku?|Sayang|Enggak|Asiikk.... Sama dongg,,,||||Sekarang mau ndak mempertahanin jadi istri yang paling buaik buatku dan anak2ku?|Mau|Enggak|Makasih yang mau jadi istrii yang paling buaaikk||Terakhir dehh,, <br><br>buka link ini<br><br><a href=https://gifft.me/id/d#xlhlgpBrMrBEQumo03pA>gaskeen</a>| |.
1687902234161||||Inget gak hari ini hari apa? 🤪🤣|Inget kok|Gak|Yaps, Hari ini hari jadi ke 7 Bulan. xoxo|Seberapa tingkat ke ingatanmu pada hari ini? 🤪 |Okheeyyy|Makasih udah inget walaupun hanya |Sekarang kamu kangen gak sama aku ??? (mekso suitik wkwk)🤪|KUANGEN BANGET AY|B aja|Alhamdulillah akhire dikangeni bidadari dongko🤣😘🤪|Pokok aku panggah sayang sampean 🫶🌹|Alhamdulillah...<br>Wes teko semene ay hubungane adewe, ya masio aku mesti enek e gawe salah ae nek saman. Tapi aku i asline suayang saman banget.<br>Maaf ay, nek wes pernah gawe loro ati e saman mergo kesalahanku dan Makasih wes maaf ne kabeh salahku, wes panggah karo aku.<br>Pokok aku sayang pol²an nek saman ay. Love You, Ngok. <br>Sepiro ayyy??|Jawab yo, ojok isin isin|.
1687902585501||||||||||||||||||.
1687904666885|Selamat pagi cintakuu ❤️|Aku ada sesuatu nih buat kamu 😊|Scroll ke bawah ya|||||||||||||Sayang, Tetap Semangat yaa, sayang kalo cape istirahat, Its okey sayang, kamu udah berusaha sangat baik kemarin, kamu sudah memberikan yang terbaik buat semuanya. Semoga usaha yang sayang selama ini lakukan bisa mendapatkan hasil yang baik di kemudian hari, Tetap semangat ya perempuan yang saaaangat aku cintai.😘🤗🤗||.
